bar-455:GeomFromText('POLYGON((8058.55448329402 9696.42898476706,8058.55448329402 9689.94389810576,8057.19495779322 9689.94389810576,8057.19495779322 9696.42898476706,8058.55448329402 9696.42898476706))')
bar-456:GeomFromText('POLYGON((6932.29473580408 5598.65437489422,6932.29473580408 5588.98825157015,6930.50975526881 5588.98825157015,6930.50975526881 5598.65437489422,6932.29473580408 5598.65437489422))')
bar-457:GeomFromText('POLYGON((6342.04892798793 139.291680021212,6342.04892798793 135.605388717726,6339.93099086452 135.605388717726,6339.93099086452 139.291680021212,6342.04892798793 139.291680021212))')
bar-458:GeomFromText('POLYGON((-6668.92323626473 -1947.86413132411,-6668.92323626473 -1950.94576545793,-6671.32540622458 -1950.94576545793,-6671.32540622458 -1947.86413132411,-6668.92323626473 -1947.86413132411))')
bar-459:GeomFromText('POLYGON((-8532.43928029737 -110.6469195463,-8532.43928029737 -120.597271981067,-8536.03292629519 -120.597271981067,-8536.03292629519 -110.6469195463,-8532.43928029737 -110.6469195463))')
bar-460:GeomFromText('POLYGON((8409.96611223393 3526.5916394525,8409.96611223393 3521.90277590521,8406.75957209594 3521.90277590521,8406.75957209594 3526.5916394525,8409.96611223393 3526.5916394525))')
bar-461:GeomFromText('POLYGON((2424.35958473128 7221.26282064058,2424.35958473128 7212.37134875916,2415.5386420514 7212.37134875916,2415.5386420514 7221.26282064058,2424.35958473128 7221.26282064058))')
bar-462:GeomFromText('POLYGON((-752.438013994833 8493.19765843078,-752.438013994833 8487.61321477965,-756.989600515226 8487.61321477965,-756.989600515226 8493.19765843078,-752.438013994833 8493.19765843078))')
bar-463:GeomFromText('POLYGON((9512.49446276168 3920.78067883104,9512.49446276168 3917.54575297982,9507.64720771869 3917.54575297982,9507.64720771869 3920.78067883104,9512.49446276168 3920.78067883104))')
bar-464:GeomFromText('POLYGON((2273.39974964573 756.919536907692,2273.39974964573 755.157308484893,2267.75456791208 755.157308484893,2267.75456791208 756.919536907692,2273.39974964573 756.919536907692))')
bar-465:GeomFromText('POLYGON((3986.84527753084 1084.80506602826,3986.84527753084 1078.62426873145,3981.67845764966 1078.62426873145,3981.67845764966 1084.80506602826,3986.84527753084 1084.80506602826))')
bar-466:GeomFromText('POLYGON((-4807.38784764649 -4158.03655304888,-4807.38784764649 -4165.73975912353,-4810.27345526277 -4165.73975912353,-4810.27345526277 -4158.03655304888,-4807.38784764649 -4158.03655304888))')
bar-467:GeomFromText('POLYGON((514.720187359024 -2163.74073361303,514.720187359024 -2167.20061192964,505.32235500915 -2167.20061192964,505.32235500915 -2163.74073361303,514.720187359024 -2163.74073361303))')
bar-468:GeomFromText('POLYGON((-5614.48976863816 6191.85436159244,-5614.48976863816 6183.35176617035,-5617.83045064018 6183.35176617035,-5617.83045064018 6191.85436159244,-5614.48976863816 6191.85436159244))')
bar-469:GeomFromText('POLYGON((9661.73827262013 -9983.94614023145,9661.73827262013 -9988.45882776205,9657.82485357136 -9988.45882776205,9657.82485357136 -9983.94614023145,9661.73827262013 -9983.94614023145))')
bar-470:GeomFromText('POLYGON((9059.90005342977 -7711.00530471769,9059.90005342977 -7716.20533358189,9055.83442316635 -7716.20533358189,9055.83442316635 -7711.00530471769,9059.90005342977 -7711.00530471769))')
bar-471:GeomFromText('POLYGON((1000.22908482666 2940.90950581781,1000.22908482666 2936.52818818041,993.112435602001 2936.52818818041,993.112435602001 2940.90950581781,1000.22908482666 2940.90950581781))')
bar-472:GeomFromText('POLYGON((5624.0898822943 -6816.35337569099,5624.0898822943 -6819.02696691174,5619.98798646533 -6819.02696691174,5619.98798646533 -6816.35337569099,5624.0898822943 -6816.35337569099))')
bar-473:GeomFromText('POLYGON((-3783.47635588644 -852.360590732307,-3783.47635588644 -861.565214210539,-3785.14314682188 -861.565214210539,-3785.14314682188 -852.360590732307,-3783.47635588644 -852.360590732307))')
bar-474:GeomFromText('POLYGON((-1780.56329405622 3498.31943198154,-1780.56329405622 3491.81413852563,-1786.31655023678 3491.81413852563,-1786.31655023678 3498.31943198154,-1780.56329405622 3498.31943198154))')
bar-475:GeomFromText('POLYGON((3473.49810482934 -8095.45145860536,3473.49810482934 -8098.19381193595,3469.38630497083 -8098.19381193595,3469.38630497083 -8095.45145860536,3473.49810482934 -8095.45145860536))')
bar-476:GeomFromText('POLYGON((4506.16845639469 -2105.38018357125,4506.16845639469 -2112.35971327755,4501.63050776301 -2112.35971327755,4501.63050776301 -2105.38018357125,4506.16845639469 -2105.38018357125))')
bar-477:GeomFromText('POLYGON((-2355.46273424686 -4100.69133709301,-2355.46273424686 -4104.82285921345,-2359.50054355501 -4104.82285921345,-2359.50054355501 -4100.69133709301,-2355.46273424686 -4100.69133709301))')
bar-478:GeomFromText('POLYGON((-6364.22590430931 -1570.58942417742,-6364.22590430931 -1580.09515789209,-6369.1184848164 -1580.09515789209,-6369.1184848164 -1570.58942417742,-6364.22590430931 -1570.58942417742))')
bar-479:GeomFromText('POLYGON((4451.36258102104 128.501080487971,4451.36258102104 119.635831053252,4445.84413708106 119.635831053252,4445.84413708106 128.501080487971,4451.36258102104 128.501080487971))')
bar-480:GeomFromText('POLYGON((876.131732706446 7525.2607608973,876.131732706446 7519.74260855326,871.908613722306 7519.74260855326,871.908613722306 7525.2607608973,876.131732706446 7525.2607608973))')
bar-481:GeomFromText('POLYGON((-2683.58499665372 -1237.63269526185,-2683.58499665372 -1242.84561010776,-2688.88737152703 -1242.84561010776,-2688.88737152703 -1237.63269526185,-2683.58499665372 -1237.63269526185))')
bar-482:GeomFromText('POLYGON((-6444.14690331579 20.2285112851532,-6444.14690331579 19.2017679995624,-6449.54146808921 19.2017679995624,-6449.54146808921 20.2285112851532,-6444.14690331579 20.2285112851532))')
bar-483:GeomFromText('POLYGON((2208.75407284254 -7413.28974344453,2208.75407284254 -7418.04183370748,2204.49954556173 -7418.04183370748,2204.49954556173 -7413.28974344453,2208.75407284254 -7413.28974344453))')
bar-484:GeomFromText('POLYGON((7361.69560776465 -235.717817408033,7361.69560776465 -244.015083449893,7355.98963721283 -244.015083449893,7355.98963721283 -235.717817408033,7361.69560776465 -235.717817408033))')
bar-485:GeomFromText('POLYGON((-8233.08609337592 8341.1009573997,-8233.08609337592 8337.14361659577,-8241.32635346567 8337.14361659577,-8241.32635346567 8341.1009573997,-8233.08609337592 8341.1009573997))')
bar-486:GeomFromText('POLYGON((7578.91732832685 2501.12782555888,7578.91732832685 2496.97526593436,7573.06368456886 2496.97526593436,7573.06368456886 2501.12782555888,7578.91732832685 2501.12782555888))')
bar-487:GeomFromText('POLYGON((4536.61354409601 994.859381068381,4536.61354409601 986.871992748347,4531.32829477941 986.871992748347,4531.32829477941 994.859381068381,4536.61354409601 994.859381068381))')
bar-488:GeomFromText('POLYGON((8893.24327302177 -9593.37748781382,8893.24327302177 -9601.40257879556,8892.08621974092 -9601.40257879556,8892.08621974092 -9593.37748781382,8893.24327302177 -9593.37748781382))')
bar-489:GeomFromText('POLYGON((-8579.08282980067 -9465.48629335815,-8579.08282980067 -9472.80606471247,-8581.47489287215 -9472.80606471247,-8581.47489287215 -9465.48629335815,-8579.08282980067 -9465.48629335815))')
bar-490:GeomFromText('POLYGON((6463.72196924232 6082.89319994568,6463.72196924232 6077.38813412667,6457.96347681142 6077.38813412667,6457.96347681142 6082.89319994568,6463.72196924232 6082.89319994568))')
bar-491:GeomFromText('POLYGON((3493.06849317055 -6031.18406996713,3493.06849317055 -6035.72541459813,3487.91091217299 -6035.72541459813,3487.91091217299 -6031.18406996713,3493.06849317055 -6031.18406996713))')
bar-492:GeomFromText('POLYGON((-8601.63427131751 -2872.17742213421,-8601.63427131751 -2873.67038978823,-8606.29224976024 -2873.67038978823,-8606.29224976024 -2872.17742213421,-8601.63427131751 -2872.17742213421))')
bar-493:GeomFromText('POLYGON((-5241.96867851645 -6803.46147646673,-5241.96867851645 -6812.70081060461,-5247.99518266588 -6812.70081060461,-5247.99518266588 -6803.46147646673,-5241.96867851645 -6803.46147646673))')
bar-494:GeomFromText('POLYGON((-3072.69551642938 546.748976605944,-3072.69551642938 540.079229128547,-3079.04038726585 540.079229128547,-3079.04038726585 546.748976605944,-3072.69551642938 546.748976605944))')
bar-495:GeomFromText('POLYGON((-4546.01604289724 -4270.63159160397,-4546.01604289724 -4272.37428277649,-4553.92916888581 -4272.37428277649,-4553.92916888581 -4270.63159160397,-4546.01604289724 -4270.63159160397))')
bar-496:GeomFromText('POLYGON((-395.594951492851 -3375.92184631305,-395.594951492851 -3380.19193062407,-403.024018945987 -3380.19193062407,-403.024018945987 -3375.92184631305,-395.594951492851 -3375.92184631305))')
bar-497:GeomFromText('POLYGON((7063.87516147236 -3553.74511117477,7063.87516147236 -3557.01289353531,7057.77152405342 -3557.01289353531,7057.77152405342 -3553.74511117477,7063.87516147236 -3553.74511117477))')
bar-498:GeomFromText('POLYGON((-8547.72597187734 5157.81891181238,-8547.72597187734 5149.54992920987,-8555.48820821964 5149.54992920987,-8555.48820821964 5157.81891181238,-8547.72597187734 5157.81891181238))')
bar-499:GeomFromText('POLYGON((556.724557762849 1940.08698895341,556.724557762849 1935.74994594092,555.550984928501 1935.74994594092,555.550984928501 1940.08698895341,556.724557762849 1940.08698895341))')
bar-500:GeomFromText('POLYGON((5456.54265797161 -6069.65277789696,5456.54265797161 -6075.3498740627,5450.10520489491 -6075.3498740627,5450.10520489491 -6069.65277789696,5456.54265797161 -6069.65277789696))')
bar-501:GeomFromText('POLYGON((-9737.01677270688 -7991.75341321714,-9737.01677270688 -7998.92838404886,-9745.08292056166 -7998.92838404886,-9745.08292056166 -7991.75341321714,-9737.01677270688 -7991.75341321714))')
bar-502:GeomFromText('POLYGON((-7699.20907570596 4484.9191809058,-7699.20907570596 4482.19361547532,-7703.6062662435 4482.19361547532,-7703.6062662435 4484.9191809058,-7699.20907570596 4484.9191809058))')
bar-503:GeomFromText('POLYGON((2977.959464196 4655.91661763948,2977.959464196 4648.50720817584,2968.38194422063 4648.50720817584,2968.38194422063 4655.91661763948,2977.959464196 4655.91661763948))')
bar-504:GeomFromText('POLYGON((7192.9710117057 7511.11386641243,7192.9710117057 7508.32509883365,7187.46831259876 7508.32509883365,7187.46831259876 7511.11386641243,7192.9710117057 7511.11386641243))')
bar-505:GeomFromText('POLYGON((2268.63982767053 1508.77886095771,2268.63982767053 1503.89520807436,2267.17014185898 1503.89520807436,2267.17014185898 1508.77886095771,2268.63982767053 1508.77886095771))')
bar-506:GeomFromText('POLYGON((5553.10268879402 4545.6737647953,5553.10268879402 4540.00498212851,5549.42405789625 4540.00498212851,5549.42405789625 4545.6737647953,5553.10268879402 4545.6737647953))')
bar-507:GeomFromText('POLYGON((9465.35115010885 5718.3281536384,9465.35115010885 5715.08684016927,9460.25028944167 5715.08684016927,9460.25028944167 5718.3281536384,9465.35115010885 5718.3281536384))')
bar-508:GeomFromText('POLYGON((1735.5007120315 6838.68349881878,1735.5007120315 6832.83503746579,1730.70608629845 6832.83503746579,1730.70608629845 6838.68349881878,1735.5007120315 6838.68349881878))')
bar-509:GeomFromText('POLYGON((-4770.24294031342 -8824.99558045529,-4770.24294031342 -8834.45531935431,-4778.32252564351 -8834.45531935431,-4778.32252564351 -8824.99558045529,-4770.24294031342 -8824.99558045529))')
bar-510:GeomFromText('POLYGON((-7850.03077812993 6155.66418215411,-7850.03077812993 6152.67224900646,-7854.38813626266 6152.67224900646,-7854.38813626266 6155.66418215411,-7850.03077812993 6155.66418215411))')
bar-511:GeomFromText('POLYGON((6802.92707823764 8631.56676968047,6802.92707823764 8629.12351521244,6796.22614800383 8629.12351521244,6796.22614800383 8631.56676968047,6802.92707823764 8631.56676968047))')
bar-512:GeomFromText('POLYGON((8896.79864812805 4713.0987291123,8896.79864812805 4712.00092128559,8892.15413648472 4712.00092128559,8892.15413648472 4713.0987291123,8896.79864812805 4713.0987291123))')
bar-513:GeomFromText('POLYGON((1217.37290245271 8289.14394720551,1217.37290245271 8281.16146729235,1216.29993359768 8281.16146729235,1216.29993359768 8289.14394720551,1217.37290245271 8289.14394720551))')
bar-514:GeomFromText('POLYGON((4137.31631677598 2675.95274428895,4137.31631677598 2673.6265042884,4136.10858988017 2673.6265042884,4136.10858988017 2675.95274428895,4137.31631677598 2675.95274428895))')
bar-515:GeomFromText('POLYGON((9814.8093839176 5160.96132507513,9814.8093839176 5151.24603474548,9809.0705554001 5151.24603474548,9809.0705554001 5160.96132507513,9814.8093839176 5160.96132507513))')
bar-516:GeomFromText('POLYGON((-9509.16072233918 -1131.4431637089,-9509.16072233918 -1141.20586183562,-9517.21288383601 -1141.20586183562,-9517.21288383601 -1131.4431637089,-9509.16072233918 -1131.4431637089))')
bar-517:GeomFromText('POLYGON((2318.20941274904 -1734.44076413638,2318.20941274904 -1743.22506440454,2312.70055914379 -1743.22506440454,2312.70055914379 -1734.44076413638,2318.20941274904 -1734.44076413638))')
bar-518:GeomFromText('POLYGON((6230.74397268705 -674.302276573726,6230.74397268705 -675.543345161132,6224.40364387818 -675.543345161132,6224.40364387818 -674.302276573726,6230.74397268705 -674.302276573726))')
bar-519:GeomFromText('POLYGON((159.288763899589 -9397.34101994545,159.288763899589 -9402.71008991986,151.870280604577 -9402.71008991986,151.870280604577 -9397.34101994545,159.288763899589 -9397.34101994545))')
bar-520:GeomFromText('POLYGON((46.8202919163741 774.013709924649,46.8202919163741 764.644488044549,39.1431938461028 764.644488044549,39.1431938461028 774.013709924649,46.8202919163741 774.013709924649))')
bar-521:GeomFromText('POLYGON((-9051.7510321046 706.53593423625,-9051.7510321046 701.215842041769,-9056.11277222086 701.215842041769,-9056.11277222086 706.53593423625,-9051.7510321046 706.53593423625))')
bar-522:GeomFromText('POLYGON((-448.701516826055 -5822.57742621843,-448.701516826055 -5828.79858463164,-450.225635330775 -5828.79858463164,-450.225635330775 -5822.57742621843,-448.701516826055 -5822.57742621843))')
bar-523:GeomFromText('POLYGON((-5345.87103205046 -7402.12002625922,-5345.87103205046 -7409.41089721164,-5355.69554863253 -7409.41089721164,-5355.69554863253 -7402.12002625922,-5345.87103205046 -7402.12002625922))')
bar-524:GeomFromText('POLYGON((2434.84030712384 4617.68696450745,2434.84030712384 4608.54615650023,2427.33943041426 4608.54615650023,2427.33943041426 4617.68696450745,2434.84030712384 4617.68696450745))')
bar-525:GeomFromText('POLYGON((3623.89349250961 -8019.49482738541,3623.89349250961 -8027.27905706002,3622.38552549016 -8027.27905706002,3622.38552549016 -8019.49482738541,3623.89349250961 -8019.49482738541))')
bar-526:GeomFromText('POLYGON((-1368.61931914231 -9854.81217227643,-1368.61931914231 -9862.25654646987,-1372.96437835554 -9862.25654646987,-1372.96437835554 -9854.81217227643,-1368.61931914231 -9854.81217227643))')
bar-527:GeomFromText('POLYGON((-8451.11581464077 -2557.75240354729,-8451.11581464077 -2563.46774182725,-8452.38362471794 -2563.46774182725,-8452.38362471794 -2557.75240354729,-8451.11581464077 -2557.75240354729))')
bar-528:GeomFromText('POLYGON((2311.40819860622 -973.725665913778,2311.40819860622 -977.406890509767,2303.56465542689 -977.406890509767,2303.56465542689 -973.725665913778,2311.40819860622 -973.725665913778))')
bar-529:GeomFromText('POLYGON((3854.13363556238 5763.15379555919,3854.13363556238 5762.08828162751,3846.41557020275 5762.08828162751,3846.41557020275 5763.15379555919,3854.13363556238 5763.15379555919))')
bar-530:GeomFromText('POLYGON((-7756.32538278564 5097.09047159867,-7756.32538278564 5093.9822196333,-7760.94787376956 5093.9822196333,-7760.94787376956 5097.09047159867,-7756.32538278564 5097.09047159867))')
bar-531:GeomFromText('POLYGON((-5091.27402896888 8260.94454004685,-5091.27402896888 8253.90854068776,-5098.46656364494 8253.90854068776,-5098.46656364494 8260.94454004685,-5091.27402896888 8260.94454004685))')
bar-532:GeomFromText('POLYGON((8239.3733327426 -4750.55538151541,8239.3733327426 -4755.52028942725,8235.23840781674 -4755.52028942725,8235.23840781674 -4750.55538151541,8239.3733327426 -4750.55538151541))')
bar-533:GeomFromText('POLYGON((1493.21320073446 -51.1701955419267,1493.21320073446 -59.5650830346858,1484.43061320344 -59.5650830346858,1484.43061320344 -51.1701955419267,1493.21320073446 -51.1701955419267))')
bar-534:GeomFromText('POLYGON((5998.1057046731 2002.58365731803,5998.1057046731 2001.24034758541,5988.77985972865 2001.24034758541,5988.77985972865 2002.58365731803,5998.1057046731 2002.58365731803))')
bar-535:GeomFromText('POLYGON((2946.59611969604 -7113.67018725851,2946.59611969604 -7116.86943452677,2938.37841399596 -7116.86943452677,2938.37841399596 -7113.67018725851,2946.59611969604 -7113.67018725851))')
bar-536:GeomFromText('POLYGON((-7159.94091976504 908.976599901565,-7159.94091976504 907.419591814629,-7162.91621055384 907.419591814629,-7162.91621055384 908.976599901565,-7159.94091976504 908.976599901565))')
bar-537:GeomFromText('POLYGON((-8433.69697687239 -4983.07308274356,-8433.69697687239 -4985.78072433325,-8437.4636271873 -4985.78072433325,-8437.4636271873 -4983.07308274356,-8433.69697687239 -4983.07308274356))')
bar-538:GeomFromText('POLYGON((8226.93963458505 4676.71699019673,8226.93963458505 4667.33190101979,8221.75572702917 4667.33190101979,8221.75572702917 4676.71699019673,8226.93963458505 4676.71699019673))')
bar-539:GeomFromText('POLYGON((-7397.34792300535 8902.38331072906,-7397.34792300535 8898.99484439811,-7402.71244048106 8898.99484439811,-7402.71244048106 8902.38331072906,-7397.34792300535 8902.38331072906))')
bar-540:GeomFromText('POLYGON((-4909.68452306674 -7079.52916660742,-4909.68452306674 -7088.41973877116,-4916.58395616128 -7088.41973877116,-4916.58395616128 -7079.52916660742,-4909.68452306674 -7079.52916660742))')
bar-541:GeomFromText('POLYGON((746.313734617666 -4431.30926459713,746.313734617666 -4436.32190816419,738.659863653942 -4436.32190816419,738.659863653942 -4431.30926459713,746.313734617666 -4431.30926459713))')
bar-542:GeomFromText('POLYGON((-8259.31867188634 5440.89697158569,-8259.31867188634 5432.58590766555,-8265.91191277979 5432.58590766555,-8265.91191277979 5440.89697158569,-8259.31867188634 5440.89697158569))')
bar-543:GeomFromText('POLYGON((-5590.37206484866 -6866.62556226866,-5590.37206484866 -6876.05391633196,-5595.00931040454 -6876.05391633196,-5595.00931040454 -6866.62556226866,-5590.37206484866 -6866.62556226866))')
bar-544:GeomFromText('POLYGON((-1994.63231311319 853.862065167632,-1994.63231311319 847.9701063619,-2000.19027284207 847.9701063619,-2000.19027284207 853.862065167632,-1994.63231311319 853.862065167632))')
bar-545:GeomFromText('POLYGON((-2362.68869113352 1250.37054611731,-2362.68869113352 1246.71143399191,-2371.08706053172 1246.71143399191,-2371.08706053172 1250.37054611731,-2362.68869113352 1250.37054611731))')
bar-546:GeomFromText('POLYGON((9269.09798484389 -8796.77078349667,9269.09798484389 -8798.99373615009,9267.32523638662 -8798.99373615009,9267.32523638662 -8796.77078349667,9269.09798484389 -8796.77078349667))')
bar-547:GeomFromText('POLYGON((-4563.37566240248 -4689.6457583732,-4563.37566240248 -4690.7987161451,-4571.52377129975 -4690.7987161451,-4571.52377129975 -4689.6457583732,-4563.37566240248 -4689.6457583732))')
bar-548:GeomFromText('POLYGON((-2972.35659649677 6775.37641712034,-2972.35659649677 6770.24137936032,-2976.9275211721 6770.24137936032,-2976.9275211721 6775.37641712034,-2972.35659649677 6775.37641712034))')
bar-549:GeomFromText('POLYGON((1056.74311710941 2654.14433049166,1056.74311710941 2647.33563681936,1051.49660067214 2647.33563681936,1051.49660067214 2654.14433049166,1056.74311710941 2654.14433049166))')
bar-550:GeomFromText('POLYGON((9507.28047073621 3833.99796417251,9507.28047073621 3828.7797223191,9502.99898727995 3828.7797223191,9502.99898727995 3833.99796417251,9507.28047073621 3833.99796417251))')
bar-551:GeomFromText('POLYGON((-8031.41249622311 5018.04183653777,-8031.41249622311 5009.84055504913,-8036.38972994778 5009.84055504913,-8036.38972994778 5018.04183653777,-8031.41249622311 5018.04183653777))')
bar-552:GeomFromText('POLYGON((-7182.48208526312 -8445.54471223103,-7182.48208526312 -8454.02455517603,-7188.72198362113 -8454.02455517603,-7188.72198362113 -8445.54471223103,-7182.48208526312 -8445.54471223103))')
bar-553:GeomFromText('POLYGON((4614.40663376974 8121.13552397827,4614.40663376974 8117.89805957337,4607.40948503686 8117.89805957337,4607.40948503686 8121.13552397827,4614.40663376974 8121.13552397827))')
bar-554:GeomFromText('POLYGON((-7116.59891083185 3198.65638625505,-7116.59891083185 3193.345849843,-7120.99865526613 3193.345849843,-7120.99865526613 3198.65638625505,-7116.59891083185 3198.65638625505))')
bar-555:GeomFromText('POLYGON((5289.40639144473 -7185.13561278733,5289.40639144473 -7187.92664021102,5287.91493119008 -7187.92664021102,5287.91493119008 -7185.13561278733,5289.40639144473 -7185.13561278733))')
bar-556:GeomFromText('POLYGON((495.181274709757 -8693.13636845502,495.181274709757 -8698.31639291195,486.032930093352 -8698.31639291195,486.032930093352 -8693.13636845502,495.181274709757 -8693.13636845502))')
bar-557:GeomFromText('POLYGON((2942.057605649 -6340.64716847322,2942.057605649 -6346.73497079231,2932.34975095594 -6346.73497079231,2932.34975095594 -6340.64716847322,2942.057605649 -6340.64716847322))')
bar-558:GeomFromText('POLYGON((-1852.9899512335 345.033436886384,-1852.9899512335 340.664049737738,-1857.9886759714 340.664049737738,-1857.9886759714 345.033436886384,-1852.9899512335 345.033436886384))')
bar-559:GeomFromText('POLYGON((-3308.89131015039 2997.80654397327,-3308.89131015039 2994.87226966303,-3314.01381569111 2994.87226966303,-3314.01381569111 2997.80654397327,-3308.89131015039 2997.80654397327))')
bar-560:GeomFromText('POLYGON((-3970.79241777689 1848.50878498319,-3970.79241777689 1847.2546763086,-3977.69448963075 1847.2546763086,-3977.69448963075 1848.50878498319,-3970.79241777689 1848.50878498319))')
bar-561:GeomFromText('POLYGON((3464.07114300737 2301.6746736127,3464.07114300737 2299.0280740899,3458.74313492468 2299.0280740899,3458.74313492468 2301.6746736127,3464.07114300737 2301.6746736127))')
bar-562:GeomFromText('POLYGON((-5538.63016294036 -4100.61467448529,-5538.63016294036 -4104.78894589189,-5543.38620638754 -4104.78894589189,-5543.38620638754 -4100.61467448529,-5538.63016294036 -4100.61467448529))')
bar-563:GeomFromText('POLYGON((2161.70432599308 7017.93178564135,2161.70432599308 7015.48797430273,2158.99947477458 7015.48797430273,2158.99947477458 7017.93178564135,2161.70432599308 7017.93178564135))')
bar-564:GeomFromText('POLYGON((-3277.23686519219 -381.751845419523,-3277.23686519219 -391.656371936086,-3282.89583389508 -391.656371936086,-3282.89583389508 -381.751845419523,-3277.23686519219 -381.751845419523))')
bar-565:GeomFromText('POLYGON((-2203.86738414317 966.430025829934,-2203.86738414317 961.729931921698,-2212.14524944872 961.729931921698,-2212.14524944872 966.430025829934,-2203.86738414317 966.430025829934))')
bar-566:GeomFromText('POLYGON((6120.2108011439 5220.4154594359,6120.2108011439 5212.46277964441,6116.88993975078 5212.46277964441,6116.88993975078 5220.4154594359,6120.2108011439 5220.4154594359))')
bar-567:GeomFromText('POLYGON((9919.06262594939 1759.27655042626,9919.06262594939 1755.84046898864,9916.01858627319 1755.84046898864,9916.01858627319 1759.27655042626,9919.06262594939 1759.27655042626))')
bar-568:GeomFromText('POLYGON((7696.73854708334 -9112.44647596742,7696.73854708334 -9122.34458121692,7694.31411624292 -9122.34458121692,7694.31411624292 -9112.44647596742,7696.73854708334 -9112.44647596742))')
bar-569:GeomFromText('POLYGON((7214.90392154653 -7410.42107852432,7214.90392154653 -7412.18223659066,7208.4511754046 -7412.18223659066,7208.4511754046 -7410.42107852432,7214.90392154653 -7410.42107852432))')
bar-570:GeomFromText('POLYGON((7679.05099505419 -9186.48051533883,7679.05099505419 -9192.8243034702,7674.94330926007 -9192.8243034702,7674.94330926007 -9186.48051533883,7679.05099505419 -9186.48051533883))')
bar-571:GeomFromText('POLYGON((-1997.61120172672 368.427401660592,-1997.61120172672 358.860110612004,-2000.23422447511 358.860110612004,-2000.23422447511 368.427401660592,-1997.61120172672 368.427401660592))')
bar-572:GeomFromText('POLYGON((2077.15565934649 4373.77299531421,2077.15565934649 4371.10830680409,2072.83130250999 4371.10830680409,2072.83130250999 4373.77299531421,2077.15565934649 4373.77299531421))')
bar-573:GeomFromText('POLYGON((9747.70400209154 -5840.45094862639,9747.70400209154 -5846.33397445024,9738.68768194888 -5846.33397445024,9738.68768194888 -5840.45094862639,9747.70400209154 -5840.45094862639))')
bar-574:GeomFromText('POLYGON((-2905.28814766638 3943.24845270754,-2905.28814766638 3936.35169966577,-2914.00832597085 3936.35169966577,-2914.00832597085 3943.24845270754,-2905.28814766638 3943.24845270754))')
bar-575:GeomFromText('POLYGON((1993.0468042331 -571.013375757961,1993.0468042331 -573.702022792073,1989.97093281278 -573.702022792073,1989.97093281278 -571.013375757961,1993.0468042331 -571.013375757961))')
bar-576:GeomFromText('POLYGON((-553.677102267276 -5928.03711162764,-553.677102267276 -5929.48148867232,-557.951692775358 -5929.48148867232,-557.951692775358 -5928.03711162764,-553.677102267276 -5928.03711162764))')
bar-577:GeomFromText('POLYGON((1279.38404406782 6106.2319625048,1279.38404406782 6100.16123839933,1275.90764586453 6100.16123839933,1275.90764586453 6106.2319625048,1279.38404406782 6106.2319625048))')
bar-578:GeomFromText('POLYGON((-825.835237007588 -7166.83371678763,-825.835237007588 -7171.79813667363,-827.452779088169 -7171.79813667363,-827.452779088169 -7166.83371678763,-825.835237007588 -7166.83371678763))')
bar-579:GeomFromText('POLYGON((1738.84011888993 8757.18899154989,1738.84011888993 8753.93687663646,1735.18222672748 8753.93687663646,1735.18222672748 8757.18899154989,1738.84011888993 8757.18899154989))')
bar-580:GeomFromText('POLYGON((6999.20637978753 1865.15714739589,6999.20637978753 1856.97502690228,6991.22087584296 1856.97502690228,6991.22087584296 1865.15714739589,6999.20637978753 1865.15714739589))')
bar-581:GeomFromText('POLYGON((-372.707491913345 5773.21029765601,-372.707491913345 5768.46774170105,-376.842513507698 5768.46774170105,-376.842513507698 5773.21029765601,-372.707491913345 5773.21029765601))')
bar-582:GeomFromText('POLYGON((-8162.34879244829 3140.65337011404,-8162.34879244829 3132.04918226413,-8171.6118934307 3132.04918226413,-8171.6118934307 3140.65337011404,-8162.34879244829 3140.65337011404))')
bar-583:GeomFromText('POLYGON((4080.20154966076 7473.10087193758,4080.20154966076 7466.81204888015,4074.42406358162 7466.81204888015,4074.42406358162 7473.10087193758,4080.20154966076 7473.10087193758))')
bar-584:GeomFromText('POLYGON((6476.94584021205 8420.80904727173,6476.94584021205 8413.15273570525,6472.89016245073 8413.15273570525,6472.89016245073 8420.80904727173,6476.94584021205 8420.80904727173))')
bar-585:GeomFromText('POLYGON((6333.80142877914 1320.66879346117,6333.80142877914 1316.52162485674,6327.09837612591 1316.52162485674,6327.09837612591 1320.66879346117,6333.80142877914 1320.66879346117))')
bar-586:GeomFromText('POLYGON((6441.82533444255 -761.244403186603,6441.82533444255 -763.984225702123,6437.40437506349 -763.984225702123,6437.40437506349 -761.244403186603,6441.82533444255 -761.244403186603))')
bar-587:GeomFromText('POLYGON((-9928.65304027312 -3096.05408553022,-9928.65304027312 -3097.55792748195,-9936.61312821694 -3097.55792748195,-9936.61312821694 -3096.05408553022,-9928.65304027312 -3096.05408553022))')
bar-588:GeomFromText('POLYGON((-1981.59717506613 1681.32346131594,-1981.59717506613 1671.45297854452,-1989.42214698647 1671.45297854452,-1989.42214698647 1681.32346131594,-1981.59717506613 1681.32346131594))')
bar-589:GeomFromText('POLYGON((-4186.81175574649 6833.2477979284,-4186.81175574649 6828.33411321824,-4195.57340316486 6828.33411321824,-4195.57340316486 6833.2477979284,-4186.81175574649 6833.2477979284))')
